"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72505394728","2021-04-19T23:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","40","55","0.00",,,,"57","29.88","CLR:00","29.73","10.00","48","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10204/19/21 23:51:02 METAR KNYC 200451Z VRB03KT 10SM CLR 13/04 A2990 RMK AO2 SLP117 T01280044 401830111 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-19T23:59:00","SOD  ","6",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,"38","59","46","29.84","29.70","49","3.0","0","5.0","6","65","52","190","20","T","0","0.0","100","12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 6524 HR MIN TEMP (F): 52AVERAGE STATION PRESSURE:29.695 MINIMUM SEA LEVEL PRESSURE:29.79 TIME OF OCCURRENCE:1601 PEAK WIND SPEED (MPH): 19 PEAK WIND DIR (DEG):190 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 12FASTEST 2MIN DIR (DEG):100 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 3.0 24 HR AVG TEMP (F): 59DEPART FROM NORMAL:  5  HEATING DEGREE DAYS:  6 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):65  LATEST NIGHT MIN TEMP(1900-0800 LST):52 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 T    0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    T    0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0511","1839",,"2006-09-18"
"72505394728","2021-04-20T00:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","41","54","0.00",,"-0.03","1","62","29.88","CLR:00","29.74","10.00","48","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11604/20/21 00:51:02 METAR KNYC 200551Z VRB05KT 10SM CLR 12/05 A2991 RMK AO2 SLP120 60000 T01220050 10156 20122 51010 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-20T01:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","42","54","0.00",,,,"64","29.88","CLR:00","29.74","10.00","48","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09204/20/21 01:51:02 METAR KNYC 200651Z VRB03KT 10SM CLR 12/06 A2991 RMK AO2 SLP119 T01220056 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-20T02:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","42","53","0.00",,,,"66","29.89","CLR:00","29.75","10.00","48","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09204/20/21 02:51:02 METAR KNYC 200751Z 00000KT 10SM CLR 12/06 A2992 RMK AO2 SLP121 T01170056 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-20T03:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","42","53","0.00",,"+0.00","8","66","29.88","CLR:00","29.74","10.00","48","200",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09804/20/21 03:51:02 METAR KNYC 200851Z 20003KT 10SM CLR 12/06 A2991 RMK AO2 SLP119 T01170056 58001 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-20T04:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","42","54","0.00",,,,"64","29.88","CLR:00","29.74","10.00","48","VRB",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09204/20/21 04:51:02 METAR KNYC 200951Z VRB06KT 10SM CLR 12/06 A2991 RMK AO2 SLP120 T01220056 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-20T05:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","43","54","0.00",,,,"67","29.90","CLR:00","29.76","10.00","49","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09004/20/21 05:51:02 METAR KNYC 201051Z VRB05KT 10SM CLR 12/06 A2993 RMK AO2 SLP126 T01220061","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-20T06:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","44","54","0.00",,"-0.04","3","69","29.92","CLR:00","29.78","10.00","49","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10804/20/21 06:51:02 METAR KNYC 201151Z VRB04KT 10SM CLR 12/07 A2995 RMK AO2 SLP132 T01220067 10128 20117 53013","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-20T07:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","44","57","0.00",,,,"62","29.93","CLR:00","29.79","10.00","50","VRB",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09004/20/21 07:51:02 METAR KNYC 201251Z 20008KT 10SM CLR 14/07 A2996 RMK AO2 SLP135 T01390067","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-20T08:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.95","43","60","0.00",,,,"53","29.92","CLR:00","29.78","10.00","51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09004/20/21 08:51:02 METAR KNYC 201351Z      KT 10SM CLR 16/06 A2995 RMK AO2 SLP132 T01560061","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-20T09:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","40","66","0.00",,"+0.00","8","39","29.92","CLR:00","29.77","10.00","53",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09604/20/21 09:51:02 METAR KNYC 201451Z      KT 10SM CLR 19/04 A2994 RMK AO2 SLP131 T01890044 58001","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-20T10:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","38","70","0.00",,,,"31","29.91","CLR:00","29.77","10.00","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09004/20/21 10:51:02 METAR KNYC 201551Z      KT 10SM CLR 21/03 A2994 RMK AO2 SLP129 T02110033","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-20T11:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","39","72","0.00",,,,"30","29.91","CLR:00","29.76","10.00","55","VRB","23","3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09304/20/21 11:51:02 METAR KNYC 201651Z VRB03G20KT 10SM CLR 22/04 A2993 RMK AO2 SLP127 T02220039","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-20T12:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","37","74","0.00",,"+0.02","8","26","29.89","CLR:00","29.75","10.00","55",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10804/20/21 12:51:02 METAR KNYC 201751Z      KT 10SM CLR 23/03 A2992 RMK AO2 SLP123 T02330028 10239 20122 58008","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-20T13:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.90","36","76","0.00",,,,"23","29.87","CLR:00","29.73","10.00","56","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09204/20/21 13:51:02 METAR KNYC 201851Z VRB04KT 10SM CLR 24/02 A2990 RMK AO2 SLP116 T02440022 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-20T14:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","37","75","0.00",,,,"25","29.85","FEW:02 90","29.71","10.00","55","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09504/20/21 14:51:02 METAR KNYC 201951Z 00000KT 10SM FEW090 24/03 A2988 RMK AO2 SLP110 T02390028 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-20T15:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.87","36","74","0.00",,"+0.05","6","25","29.84","FEW:02 90","29.70","10.00","55","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10504/20/21 15:51:02 METAR KNYC 202051Z VRB04KT 10SM FEW090 23/02 A2987 RMK AO2 SLP106 T02330022 56017 $ RTX","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-20T16:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","38","74","0.00",,,,"27","29.85","CLR:00","29.71","10.00","55","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09204/20/21 16:51:02 METAR KNYC 202151Z 00000KT 10SM CLR 23/03 A2988 RMK AO2 SLP109 T02330033 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-20T17:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.87","36","72","0.00",,,,"27","29.84","CLR:00","29.70","10.00","54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09204/20/21 17:51:02 METAR KNYC 202251Z      KT 10SM CLR 22/02 A2987 RMK AO2 SLP104 T02220022 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-20T18:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.88","44","67","0.00",,"-0.01","3","44","29.85","CLR:00","29.71","10.00","55","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11004/20/21 18:51:02 METAR KNYC 202351Z VRB04KT 10SM CLR 19/07 A2988 RMK AO2 SLP109 T01940067 10244 20194 53003 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-20T19:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","41","66","0.00",,,,"40","29.88","CLR:00","29.74","10.00","53","VRB",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09204/20/21 19:51:01 METAR KNYC 210051Z VRB05KT 10SM CLR 19/05 A2991 RMK AO2 SLP118 T01890050 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-20T20:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","39","65","0.00",,,,"39","29.89","CLR:00","29.75","10.00","52","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09204/20/21 20:51:01 METAR KNYC 210151Z VRB04KT 10SM CLR 18/04 A2992 RMK AO2 SLP123 T01830039 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-20T21:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","39","62","0.00",,"-0.03","0","43","29.88","CLR:00","29.74","10.00","51","130",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09804/20/21 21:51:02 METAR KNYC 210251Z 13006KT 10SM CLR 17/04 A2991 RMK AO2 SLP120 T01670039 50010 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-20T22:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.91","40","60","0.00",,,,"47","29.88","CLR:00","29.74","10.00","50","VRB",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09204/20/21 22:51:02 METAR KNYC 210351Z VRB06KT 10SM CLR 16/04 A2991 RMK AO2 SLP118 T01560044 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-20T23:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.89","39","60","0.00",,,,"46","29.86","CLR:00","29.72","10.00","50","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10204/20/21 23:51:02 METAR KNYC 210451Z 00000KT 10SM CLR 16/04 A2989 RMK AO2 SLP113 T01560039 402440117 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-20T23:59:00","SOD  ","6",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,"40","65","44","29.88","29.74","52","4.2","0","10.7","0","76","53","190","26","0.00","0","0.0","190","16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN): 0.00 SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 7624 HR MIN TEMP (F): 53AVERAGE STATION PRESSURE:29.740 MINIMUM SEA LEVEL PRESSURE:29.84 TIME OF OCCURRENCE:1822 PEAK WIND SPEED (MPH): 26 PEAK WIND DIR (DEG):190 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 16FASTEST 2MIN DIR (DEG):190 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 4.2 24 HR AVG TEMP (F): 65DEPART FROM NORMAL: 10  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):76  LATEST NIGHT MIN TEMP(1900-0800 LST):53 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0510","1840",,"2006-09-18"
"72505394728","2021-04-21T00:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.87","38","59","0.00",,"+0.04","8","46","29.84","CLR:00","29.70","10.00","49","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11004/21/21 00:51:02 METAR KNYC 210551Z 00000KT 10SM CLR 15/03 A2987 RMK AO2 SLP105 T01500033 10200 20144 58015 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-21T01:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.85","39","58","0.00",,,,"50","29.82","CLR:00","29.68","10.00","49","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09204/21/21 01:51:02 METAR KNYC 210651Z VRB04KT 10SM CLR 14/04 A2985 RMK AO2 SLP098 T01440039 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-21T02:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.83","40","58","0.00",,,,"51","29.80","CLR:00","29.66","10.00","49","130",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09204/21/21 02:51:02 METAR KNYC 210751Z 13004KT 10SM CLR 14/04 A2983 RMK AO2 SLP092 T01440044 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-21T03:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.80","39","59","0.00",,"+0.06","8","48","29.78","BKN:07 80","29.63","10.00","49","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10104/21/21 03:51:02 METAR KNYC 210851Z 00000KT 10SM BKN080 15/04 A2980 RMK AO2 SLP084 T01500039 58021 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-21T04:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.78","40","57","0.00",,,,"53","29.76","SCT:04 95","29.61","10.00","49","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09504/21/21 04:51:02 METAR KNYC 210951Z 00000KT 10SM SCT095 14/04 A2978 RMK AO2 SLP077 T01390044 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-21T05:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.77","41","57","0.00",,,,"55","29.74","FEW:02 80 FEW:02 100","29.60","10.00","49","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10204/21/21 05:51:02 METAR KNYC 211051Z VRB03KT 10SM FEW080 FEW100 14/05 A2977 RMK AO2 SLP071 T01390050 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-21T06:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.75","43","59","0.00",,"+0.05","6","56","29.72","SCT:04 80 BKN:07 100","29.58","10.00","51","090",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12004/21/21 06:51:02 METAR KNYC 211151Z 09004KT 10SM SCT080 BKN100 15/06 A2975 RMK AO2 SLP066 T01500061 10150 20139 56017 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-21T07:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.72","43","60","0.00",,,,"53","29.69","BKN:07 75 BKN:07 110","29.55","10.00","51",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10204/21/21 07:51:02 METAR KNYC 211251Z      KT 10SM BKN075 BKN110 16/06 A2972 RMK AO2 SLP055 T01560061 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-21T08:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.70","45","63","0.00",,,,"52","29.67","CLR:00","29.53","10.00","54","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09204/21/21 08:51:02 METAR KNYC 211351Z VRB04KT 10SM CLR 17/07 A2970 RMK AO2 SLP048 T01720072 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-21T09:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.66","47","63","0.00",,"+0.10","8","56","29.63","SCT:04 95 SCT:04 110","29.49","10.00","54","VRB",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11504/21/21 09:51:02 METAR KNYC 211451Z VRB04KT 10SM SCT095 SCT110 17/08 A2966 RMK AO2 PRESFR SLP033 T01720083 58033 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
"72505394728","2021-04-21T10:51:00","FM-15","7",,"ESE","0.5","mi","SNOW",,,"SNOWBOARD",,,"CENTRAL PARK ZOO",,,,,,,,,,,,,,,,,,,,,,,,,,,"29.63","48","65","0.00",,,,"54","29.60","BKN:07 110","29.46","10.00","56","090",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09504/21/21 10:51:02 METAR KNYC 211551Z 09004KT 10SM BKN110 18/09 A2963 RMK AO2 SLP025 T01830089 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2006-09-18"
